-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
      Observed      |        Ritz        |  Rel. |    Aki    | Acc. |      Ei           Ek      |          Lower level          |          Upper level          |Type|    TP  |   Line  |
     Wavelength     |     Wavelength     |  Int. |  (s^-1)   |      |     (eV)         (eV)     |-------------------------------|-------------------------------|    |   Ref. |   Ref.  |
      Vac (nm)      |      Vac (nm)      |       |           |      |                           | Conf.          | Term  | J    | Conf.          | Term  | J    |    |        |         |
         271.879    |         271.8796+  |    1- |           |      |  11.832763  -   16.391673 | 5p4.(3P<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6925  |
         272.128    |         272.1258+  |   1-^ |           |      |  12.925360  -   17.480147 | 5p4.(3P<1>).5d | 2[1]  | 1/2  | 5p4.(3P<2>).7p | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         272.340    |         272.3420+  |    1^ |           |      |  11.906634  -   16.457805 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         272.566    |         272.569+   |    1- |           |      |  14.929541  -   19.47691  | 5p4.(3P<0>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6925  |
         273.146    |         273.1513+  |    1- |           |      |  11.539016  -   16.076702 | 5p4.(3P<2>).6s | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         273.315    |         273.3167+  |  25hs |           |      |  13.973470  -   18.508411 | 5p4.(3P<1>).5d | 2[2]  | 5/2  | 5p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         273.414    |         273.4165+  |    50 |           |      |  14.983882  -   19.517168 | 5p4.(1D<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).4f | 2[4]* | 9/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         273.977    |         273.9813+  |    1- |           |      |  13.973470  -   18.497412 | 5p4.(3P<1>).5d | 2[2]  | 5/2  | 5p4.(1S<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         274.677    |         274.6838+  |    1- |           |      |  12.745460  -   17.257832 | 5p4.(3P<1>).6s | 2[1]  | 3/2  | 5p4.(3P<2>).7p | 2[1]* | 3/2  |    |        |  L6925  |
         274.768    |         274.7685+  |    1^ |           |      |  12.745460  -   17.256441 | 5p4.(3P<1>).6s | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         274.879    |         274.8867+  |    1h |           |      |  14.983882  -   19.492923 | 5p4.(1D<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         275.176    |         275.1755+  |     0 |           |      |  12.745460  -   17.249770 | 5p4.(3P<1>).6s | 2[1]  | 3/2  | 5p4.(3P<2>).7p | 2[2]* | 5/2  |    |        |  L6991  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         275.648    |         275.6524+  |    1- |           |      |  14.000896  -   18.497412 | 5p4.(1D<2>).6s | 2[2]  | 3/2  | 5p4.(1S<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         275.786    |         275.7851+  |  40h* |           |      |  14.983882  -   19.478235 | 5p4.(1D<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         275.786    |         275.7946+  |  40h* |           |      |  13.973470  -   18.467670 | 5p4.(3P<1>).5d | 2[2]  | 5/2  | 5p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         276.225    |         276.2321+  |     0 |           |      |  13.802784  -   18.289865 | 5p4.(3P<1>).5d | 2[2]  | 3/2  | 5p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L6991  |
         276.277    |         276.2769+  |     2 |           |      |  14.073739  -   18.560092 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(1D<2>).7s | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         276.356    |         276.3579+  |     1 |           |      |  11.906634  -   16.391673 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 5/2  |    |        |  L6925  |
         276.700    |         276.6973+  |     1 |           |      |  14.093642  -   18.573180 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(1D<2>).7s | 2[2]  | 3/2  |    |        |  L6925  |
         277.041    |         277.0414+  |    2h |           |      |  12.925360  -   17.399334 | 5p4.(3P<1>).5d | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         277.486    |         277.4880+  |   15h |           |      |  14.000896  -   18.467670 | 5p4.(1D<2>).6s | 2[2]  | 3/2  | 5p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         278.192    |         278.1934+  |     0 |           |      |  12.925360  -   17.380808 | 5p4.(3P<1>).5d | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L5583  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         278.380    |         278.376+   |   1h^ |           |      |  15.024380  -   19.47691  | 5p4.(3P<1>).6p | 2[0]* | 1/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6925  |
         278.542    |         278.5446+  |     3 |           |      |  11.906634  -   16.356465 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
         279.252    |         279.2569+  |    1- |           |      |  11.539016  -   15.977496 | 5p4.(3P<2>).6s | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 5/2  |    |        |  L6925  |
         279.468    |         279.4642+  |    1^ |           |      |  13.860463  -   18.295651 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<2>).8s | 2[2]  | 3/2  |    |        |  L6925  |
         280.250    |         280.2536+  |    1h |           |      |  13.973470  -   18.396168 | 5p4.(3P<1>).5d | 2[2]  | 5/2  | 5p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         281.902    |         281.900+   |    1H |           |      |  15.080052  -   19.47691  | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6925  |
         282.006    |         282.0024+  |    4h |           |      |  14.000896  -   18.396168 | 5p4.(1D<2>).6s | 2[2]  | 3/2  | 5p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         282.534    |         282.5413+  |    1h |           |      |  14.983882  -   19.370770 | 5p4.(1D<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         282.790    |         282.7890+  |    2h |           |      |  13.881133  -   18.264179 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).8s | 2[2]  | 5/2  |    |        |  L6925  |
         283.200    |         283.2040+  |    2h |           |      |  14.000896  -   18.377519 | 5p4.(1D<2>).6s | 2[2]  | 3/2  | 5p4.(1S<0>).6p | 2[1]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         283.616    |         283.6174+  |    1h |           |      |  12.925360  -   17.295605 | 5p4.(3P<1>).5d | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         284.064    |         284.0744+  |     0 |           |      |  14.246423  -   18.609638 | 5p4.(1D<2>).5d | 2[4]  | 9/2  | 5p4.(3P<2>).5f | 2[5]* | 11/2 |    |        |  L6991  |
         285.095    |         285.0959+  |     3 |           |      |  12.008884  -   16.356465 | 5p4.(3P<2>).5d | 2[1]  | 1/2  | 5p4.(1D<2>).6p | 2[2]* | 3/2  |    |        |  L6925  |
         285.239    |         285.2301+  |    3h |           |      |  14.227321  -   18.572858 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<1>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         285.311    |         285.3097+  |     1 |           |      |  13.135822  -   17.480147 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(3P<2>).7p | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         285.453    |         285.4529+  |    60 |           |      |  13.057189  -   17.399334 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         285.732    |         285.7212+  |    1h |           |      |  14.983882  -   19.321950 | 5p4.(1D<2>).5d | 2[3]  | 7/2  | 5p4.(3P<2>).6f | 2[5]* | 9/2  |    |        |  L6925  |
         286.190    |         286.1899+  |   20h |           |      |  14.227321  -   18.558283 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<1>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         286.473    |         286.4763+  |   150 |           |      |  13.057189  -   17.383823 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         286.676    |         286.6761+  |    5h |           |      |  13.057189  -   17.380808 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         286.736    |         286.7326+  |    2h |           |      |  13.973470  -   18.296237 | 5p4.(3P<1>).5d | 2[2]  | 5/2  | 5p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         288.114    |         288.1145+  |   1-^ |           |      |  13.057189  -   17.359224 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).7p | 2[1]* | 1/2  |    |        |  L6925  |
         288.371    |         288.3724+  |    12 |           |      |  11.827688  -   16.125876 | 5p4.(3P<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 7/2  |    |        |  L6925  |
         288.712    |         288.7132+  |    10 |           |      |  11.832763  -   16.125876 | 5p4.(3P<2>).5d | 2[3]  | 7/2  | 5p4.(1D<2>).6p | 2[3]* | 7/2  |    |        |  L6925  |
         288.907    |         288.9078+  |    10 |           |      |  11.786481  -   16.076702 | 5p4.(3P<2>).6s | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         289.522    |         289.5241+  |  150h |           |      |  14.227321  -   18.508411 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<1>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         290.268    |         290.2699+  |     3 |           |      |  14.227321  -   18.497412 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(1S<0>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         290.510    |         290.5087+  |    2h |           |      |  14.093642  -   18.360224 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         290.718    |         290.7178+  |   80h |           |      |  13.135822  -   17.399334 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         291.064    |         291.0640+  |    1h |           |      |  13.881133  -   18.139575 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         291.701    |         291.7098+  |    1- |           |      |  11.827688  -   16.076702 | 5p4.(3P<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         291.987    |         291.9866+  |    40 |           |      |  13.135822  -   17.380808 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L6925  |
         292.303    |         292.3060+  |   1-^ |           |      |  14.227321  -   18.467670 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<1>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         292.438    |         292.4393+  |     2 |           |      |  13.057189  -   17.295605 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         292.758    |         292.7558+  |     2 |           |      |  13.860463  -   18.094296 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         293.334    |         293.3348+  |    1h |           |      |  13.254670  -   17.480147 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(3P<2>).7p | 2[2]* | 3/2  |    |        |  L6925  |
         293.480    |         293.4790+  |    2h |           |      |  13.135822  -   17.359224 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(3P<2>).7p | 2[1]* | 1/2  |    |        |  L6925  |
         293.586    |         293.5825+  |   60h |           |      |  14.073739  -   18.295651 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<2>).8s | 2[2]  | 3/2  |    |        |  L6925  |
         294.210    |         294.210+   |   20h |           |      |  15.264010  -   19.47691  | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6925  |
         294.977    |         294.9731+  |    4h |           |      |  14.093642  -   18.295651 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<2>).8s | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         295.069    |         295.0691+  |    1h |           |      |  13.057189  -   17.257832 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).7p | 2[1]* | 3/2  |    |        |  L6925  |
         295.158    |         295.1668+  |     2 |           |      |  13.057189  -   17.256441 | 5p4.(3P<2>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         295.248    |         295.2485+  |     2 |           |      |  13.201244  -   17.399334 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         295.441    |         295.446+   |     1 |           |      |  15.281623  -   19.47691  | 5p4.(3P<1>).6p | 2[2]* | 3/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6991  |
         295.850    |         295.8445+  |    0* |           |      |  15.264010  -   19.453643 | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6g | 2[3]  | 7/2  |    |        |  L6991  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         295.850    |         295.859+   |    0* |           |      |  15.264010  -   19.45343  | 5p4.(3P<1>).6p | 2[2]* | 5/2  | 5p4.(3P<2>).6g | 2[3]  | 5/2  |    |        |  L6991  |
         296.341    |         296.3434+  |    50 |           |      |  13.201244  -   17.383823 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         296.674    |         296.6734+  |    2^ |           |      |  11.266919  -   15.444847 | 5s.5p6         | 2S    | 1/2  | 5p4.(3P<1>).6p | 2[1]* | 1/2  |    |        |  L6925  |
         296.895    |         296.8968+  |    1^ |           |      |  14.247518  -   18.422302 | 5p4.(1D<2>).5d | 2[4]  | 7/2  | 5p4.(3P<1>).4f | 2[4]* | 9/2  |    |        |  L6925  |
         297.231    |         297.2326+  |     8 |           |      |  11.906634  -   16.076702 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[1]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         297.278    |         297.2781+  |     1 |           |      |  13.881133  -   18.050563 | 5p4.(3P<2>).6p | 2[2]* | 5/2  | 5p4.(3P<1>).6d | 2[3]  | 7/2  |    |        |  L6925  |
         297.321    |         297.3196+  |     0 |           |      |  14.227321  -   18.396168 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<1>).4f | 2[2]* | 3/2  |    |        |  L6991  |
         297.486    |         297.4867+  |  20Hl |           |      |  14.097673  -   18.264179 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(3P<2>).8s | 2[2]  | 5/2  |    |        |  L6925  |
         297.932    |         297.9332+  |   300 |           |      |  13.201244  -   17.361506 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         298.682    |         298.6838+  |     8 |           |      |  11.827688  -   15.977496 | 5p4.(3P<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).6p | 2[3]* | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         299.054    |         299.0545+  |   12* |           |      |  13.254670  -   17.399334 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         299.054    |         299.0608+  |   12* |           |      |  15.024380  -   19.168958 | 5p4.(3P<1>).6p | 2[0]* | 1/2  | 5p4.(1D<2>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         299.173    |         299.1751+  |    3* |           |      |  14.073739  -   18.216733 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<1>).6d | 2[3]  | 5/2  |    |        |  L6925  |
         299.173    |         299.1740+  |    3* |           |      |  11.266919  -   15.409928 | 5s.5p6         | 2S    | 1/2  | 5p4.(3P<1>).6p | 2[1]* | 3/2  |    |        |  L6925  |
         300.398    |         300.3973+  |    40 |           |      |  13.254670  -   17.380808 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         300.597    |         300.5858+  |    1- |           |      |  13.201244  -   17.324794 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).7p | 2[3]* | 7/2  |    |        |  L6925  |
         300.697    |         300.6982+  |     2 |           |      |  13.135822  -   17.257832 | 5p4.(3P<2>).5d | 2[0]  | 1/2  | 5p4.(3P<2>).7p | 2[1]* | 3/2  |    |        |  L6925  |
         300.903    |         300.9135+  |   0bl |           |      |  14.097673  -   18.216733 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(3P<1>).6d | 2[3]  | 5/2  |    |        |  L6991  |
         301.382    |         301.3824+  |   2h^ |           |      |  13.201244  -   17.313895 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).7p | 2[3]* | 5/2  |    |        |  L6925  |
         301.552    |         301.5624+  |   20h |           |      |  15.382727  -   19.492923 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         301.743    |         301.7472+  |  100h |           |      |  15.411479  -   19.519158 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[4]* | 7/2  |    |        |  L6925  |
         301.978    |         301.9770+  |    2h |           |      |  13.254670  -   17.359224 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(3P<2>).7p | 2[1]* | 1/2  |    |        |  L6925  |
         302.210    |         302.218+   |    2H |           |      |  15.409928  -   19.51121  | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).8s | 2[1]  | 1/2  |    |        |  L6925  |
         302.727    |         302.7288+  |     3 |           |      |  13.201244  -   17.295605 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         302.763    |         302.7613+  |    2h |           |      |  14.479258  -   18.573180 | 5p4.(3P<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).7s | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         303.371    |         303.3710+  |    10 |           |      |  13.313639  -   17.399334 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         303.680    |         303.6869+  |   30h |           |      |  15.411479  -   19.492923 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         303.735    |         303.7323+  |       |           |      |  14.479258  -   18.560092 | 5p4.(3P<2>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).7s | 2[2]  | 5/2  |    |        |  L6925  |
         304.475    |         304.4764+  |    10 |           |      |  11.906634  -   15.977496 | 5p4.(3P<2>).5d | 2[2]  | 3/2  | 5p4.(1D<2>).6p | 2[3]* | 5/2  |    |        |  L6925  |
         304.525    |         304.5271+  |    30 |           |      |  13.313639  -   17.383823 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         304.627    |         304.6220+  |    25 |           |      |  14.227321  -   18.296237 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<0>).4f | 2[3]* | 7/2  |    |        |  L6925  |
         304.756    |         304.7529+  |     0 |           |      |  13.313639  -   17.380808 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L6991  |
         304.776    |         304.767+   |    8H |           |      |  15.409928  -   19.47691  | 5p4.(3P<1>).6p | 2[1]* | 3/2  | 5p4.(3P<1>).8s | 2[1]  | 3/2  |    |        |  L6925  |
         304.783    |         304.7838+  |     0 |           |      |  15.411479  -   19.478235 | 5p4.(1D<2>).5d | 2[2]  | 5/2  | 5p4.(1D<2>).4f | 2[3]* | 7/2  |    |        |  L6004  |
         304.817    |         304.813+   |     5 |           |      |  15.444847  -   19.51121  | 5p4.(3P<1>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).8s | 2[1]  | 1/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         304.850    |         304.8528+  |   3h^ |           |      |  14.073739  -   18.139575 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         305.098    |         305.0998+  |     3 |           |      |  14.227321  -   18.289865 | 5p4.(3P<1>).5d | 2[3]  | 5/2  | 5p4.(3P<0>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         305.550    |         305.5478+  |     1 |           |      |  13.201244  -   17.257832 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).7p | 2[1]* | 3/2  |    |        |  L6991  |
         305.649    |         305.6526+  |    20 |           |      |  13.201244  -   17.256441 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[3]* | 5/2  |    |        |  L6925  |
         306.154    |         306.1562+  |    12 |           |      |  13.201244  -   17.249770 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).7p | 2[2]* | 5/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         306.372    |         306.3789+  |     0 |           |      |  13.313639  -   17.359224 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(3P<2>).7p | 2[1]* | 1/2  |    |        |  L7270  |
         306.660    |         306.6580+  |    1h |           |      |  14.097673  -   18.139575 | 5p4.(3P<2>).6p | 2[3]* | 7/2  | 5p4.(3P<1>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         306.730    |         306.7277+  |   30* |           |      |  13.860463  -   17.901446 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<0>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         306.730    |         306.7314+  |   30* |           |      |  13.254670  -   17.295605 | 5p4.(3P<1>).6s | 2[1]  | 1/2  | 5p4.(3P<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         307.317    |         307.3187+  |    2h |           |      |  13.201244  -   17.234457 | 5p4.(3P<2>).5d | 2[3]  | 5/2  | 5p4.(3P<2>).4f | 2[3]* | 7/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         308.262    |         308.2613+  |    20 |           |      |  13.378453  -   17.399334 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         308.287    |         308.2861+  |     2 |           |      |  14.073739  -   18.094296 | 5p4.(3P<2>).6p | 2[3]* | 5/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         308.512    |         308.5115+  |   1-* |           |      |  15.024380  -   19.042000 | 5p4.(3P<1>).6p | 2[0]* | 1/2  | 5p4.(1D<2>).6d | 2[1]  | 3/2  |    |        |  L6925  |
         308.512    |         308.5181+  |   1-* |           |      |  15.080052  -   19.097586 | 5p4.(3P<0>).6p | 2[1]* | 3/2  | 5p4.(1D<2>).6d | 2[2]  | 5/2  |    |        |  L6925  |
         308.734    |         308.7356+  |    1- |           |      |  11.266919  -   15.281623 | 5s.5p6         | 2S    | 1/2  | 5p4.(3P<1>).6p | 2[2]* | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         309.047    |         309.0485+  |     1 |           |      |  13.860463  -   17.871102 | 5p4.(3P<2>).6p | 2[2]* | 3/2  | 5p4.(3P<0>).6d | 2[2]  | 3/2  |    |        |  L6925  |
         309.241    |         309.2414+  |    15 |           |      |  13.391196  -   17.399334 | 5p4.(3P<0>).5d | 2[2]  | 5/2  | 5p4.(3P<2>).4f | 2[1]* | 3/2  |    |        |  L6925  |
         309.453    |         309.4551+  |   30h |           |      |  13.378453  -   17.383823 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
         309.690    |         309.6882+  |     8 |           |      |  13.378453  -   17.380808 | 5p4.(3P<1>).5d | 2[1]  | 3/2  | 5p4.(3P<2>).4f | 2[1]* | 1/2  |    |        |  L6925  |
         309.821    |         309.8199+  |     2 |           |      |  14.093642  -   18.094296 | 5p4.(3P<2>).6p | 2[1]* | 1/2  | 5p4.(3P<1>).6d | 2[2]  | 3/2  |    |        |  L6925  |
                    |                    |       |           |      |                           |                |       |      |                |       |      |    |        |         |
         309.850    |         309.8507+  |     1 |           |      |  13.313639  -   17.313895 | 5p4.(3P<0>).5d | 2[2]  | 3/2  | 5p4.(3P<2>).7p | 2[3]* | 5/2  |    |        |  L6925  |
         310.151    |         310.1600+  |   50h |           |      |  15.382727  -   19.378994 | 5p4.(1D<2>).5d | 2[1]  | 3/2  | 5p4.(1D<2>).4f | 2[2]* | 3/2  |    |        |  L6925  |
         310.440    |         310.4428+  |   70h |           |      |  13.391196  -   17.383823 | 5p4.(3P<0>).5d | 2[2]  | 5/2  | 5p4.(3P<2>).4f | 2[2]* | 5/2  |    |        |  L6925  |
