4,0.000000
2,1.306423
2,11.266919
6,11.539016
4,11.786481
6,11.827688
4,11.906634
8,11.832763
6,13.201244
2,12.008884
4,13.057189
10,12.324648
8,12.588819
2,12.541929
4,12.745460
2,13.254670
2,12.925360
4,13.378453
2,13.135822
4,13.313639
6,13.391196
8,13.442747
6,14.227321
6,13.584098
4,14.000896
4,13.802784
6,13.973470
4,13.860463
6,13.881133
6,14.073739
8,14.097673
2,14.093642
4,14.479258
10,14.246423
8,14.247518
6,14.764719
8,14.983882
2,14.929541
4,15.080052
2,15.024380
6,15.264010
4,15.281623
4,15.382727
2,15.747332
4,15.409928
2,15.444847
6,15.411479
4,15.811370
6,15.977496
8,16.125876
2,16.024758
4,16.076702
2,16.457805
4,16.356465
6,16.391673
6,16.430240
4,16.513383
2,16.745426
8,16.800766
6,17.245493
6,16.805702
4,16.825687
10,16.875446
8,16.935970
2,16.930552
4,17.313207
6,16.932476
4,17.117580
2,17.199905
10,17.229820
8,17.361506
8,17.234457
6,17.256441
6,17.249770
4,17.480147
4,17.257832
2,17.359224
4,17.295605
6,17.383823
6,17.313895
8,17.324794
12,17.33076
10,17.345839
2,17.380808
4,17.399334
2,17.467318
4,17.653134
2,17.721049
4,17.871102
6,17.901446
2,18.005323
4,18.360224
8,18.050563
6,18.216733
4,18.094296
6,18.139575
6,18.264179
4,18.295651
6,18.289865
8,18.296237
2,18.377519
4,18.497412
4,18.396168
6,18.467670
10,18.422302
8,18.508411
8,18.558283
6,18.572858
6,18.560092
4,18.573180
12,18.609638
10,18.623885
10,18.776450
12,18.777568
8,18.776987
10,18.777730
8,18.783470
6,18.783725
14,18.78640
12,18.786412
4,18.791596
6,18.791617
8,18.933493
10,18.945620
4,19.042000
2,19.141031
6,19.042201
8,19.090885
6,19.097586
4,19.168958
4,19.275006
12,19.320300
10,19.321950
12,19.357462
10,19.366560
6,19.370770
4,19.378994
12,19.44976
10,19.449877
8,19.450086
10,19.450264
6,19.45343
8,19.453643
12,19.454817
14,19.45483
4,19.47691
2,19.51121
8,19.478235
6,19.492923
10,19.517168
8,19.519158
8,19.789999
10,19.790053
12,19.855316
14,19.85767
12,19.85783
6,19.990973
8,19.990991
12,19.993376
8,20.005365
10,20.00545
